UID,Country,City,Sample_Type,Latitude,Longitude,Distance,Standardized_Distance,GMIS_Mean,HII,Mean_NDVI,Min_NDVI,Max_NDVI,Mean_Annual_Temperature,Temperature_Seasonality,Range_Annual_Temperature,Annual_Precipitation,Precipitation_Seasonality,Aridity_Index
Toronto.85.SP,Canada,Toronto,Systematic_Points,43.8160566380014,-79.6289610599868,26.84889513810088,0.56392823873917,24.14950166112957,50,4382.95652173913,334.4,7617.6,7.349999904632568,10.028731689453124,37.20000076293945,803,15.98760223388672,8368
Toronto.86.SP,Canada,Toronto,Systematic_Points,43.8160566380014,-79.5789610599868,24.030218047150296,0.5047253702673673,8.715719063545151,42,5469.660869565218,938.8,8153.4,7.508333206176758,10.07611572265625,37.20000076293945,811,16.360511779785156,8283
Toronto.87.SP,Canada,Toronto,Systematic_Points,43.8160566380014,-79.5289610599867,21.59841106142172,0.453648235682807,80.2126245847176,48,1827,-30,3388.6,7.6458330154418945,10.207738647460936,37.5,847,17.186521530151367,8461
Toronto.88.SP,Canada,Toronto,Systematic_Points,43.8160566380014,-79.4789610599867,19.697287972606578,0.4137174679701164,49.7123745819398,50,2724.8,91,5076,7.754166603088379,10.181723022460938,37.29999923706055,848,16.874055862426758,8414
Toronto.89.SP,Canada,Toronto,Systematic_Points,43.8160566380014,-79.4289610599867,18.49126245717172,0.388386375524955,24.903010033444815,56,4282.886956521739,580,6701.2,7.875,10.132968139648437,36.900001525878906,841,16.4000186920166,8280
Toronto.90.SP,Canada,Toronto,Systematic_Points,43.8160566380014,-79.3789610599868,18.119665518253136,0.3805814358353567,3.1337792642140467,56,5469.095652173913,383.6,7937.6,7.904166698455811,10.096049194335938,36.70000076293945,847,17.196842193603516,8375
Toronto.91.SP,Canada,Toronto,Systematic_Points,43.8160566380014,-79.3289610599868,18.63248861873538,0.3913526585002819,45.34883720930232,52,3441.582608695652,90.2,5292.8,7.916666507720947,10.120553588867187,36.80000305175781,868,17.981332778930664,8557
Toronto.92.SP,Canada,Toronto,Systematic_Points,43.8160566380014,-79.2789610599867,19.96168433029553,0.41927079042728504,24.99665551839465,46,4255.95652173913,120.6,7120,7.991666793823242,10.150545043945312,36.79999923706055,878,18.557052612304688,8574
Toronto.93.SP,Canada,Toronto,Systematic_Points,43.8160566380014,-79.2289610599867,21.95950562620935,0.46123258583545085,49.355704697986575,54,3307.913043478261,165.4,5610.4,8.012499809265137,10.119066772460938,36.79999923706055,879,19.778230667114254,8617
Toronto.94.SP,Canada,Toronto,Systematic_Points,43.8160566380014,-79.1789610599867,24.462680551832538,0.5138087168010614,0,54,5864.069565217392,1033.6,8948.6,7.849999904632568,9.861633911132811,35.79999923706055,849,20.818103790283203,8610
Toronto.95.SP,Canada,Toronto,Systematic_Points,43.8160566380014,-79.1289610599868,27.332715860473662,0.5740903018866406,15.086666666666666,54,5089.469565217391,642.6,7932.2,7.883333206176758,9.694241943359376,35.29999923706055,863,19.98933982849121,8794
Toronto.96.SP,Canada,Toronto,Systematic_Points,43.8160566380014,-79.0789610599868,30.466107116416794,0.6399033568803706,33.54515050167224,60,4165.843478260869,233.8,7577.6,7.970833301544189,9.5691375732421875,34.900001525878906,857,18.763383865356445,8752
Toronto.97.SP,Canada,Toronto,Systematic_Points,43.8660566380014,-79.8789610599868,46.427598951465754,0.9751549913290233,3.8092105263157894,26,4330.034782608695,222.6,8175,6.316666603088379,10.100862426757812,37.400001525878906,836,16.649127960205078,9354
Toronto.98.SP,Canada,Toronto,Systematic_Points,43.8660566380014,-79.8289610599868,43.01287239890527,0.9034328321617124,0,47,4333.843478260869,-22.6,8297.2,6.3458333015441895,10.116985473632813,37.599998474121094,834,16.61342430114746,9276
Toronto.99.SP,Canada,Toronto,Systematic_Points,43.8660566380014,-79.7789610599867,39.712929543044254,0.8341215643023214,1.019736842105263,43,3997.8434782608697,-62,7956.4,6.550000190734863,10.135177612304688,37.599998474121094,824,16.720914840698242,9048
Toronto.100.SP,Canada,Toronto,Systematic_Points,43.8660566380014,-79.7289610599867,36.55886741280703,0.7678743428494538,79.0592105263158,46,1985.991304347826,-14.2,3627,6.733333587646484,10.139220581054689,37.599998474121094,831,16.67945098876953,9005
Toronto.101.SP,Canada,Toronto,Systematic_Points,43.8660566380014,-79.6789610599867,33.59180436490662,0.705554808647984,0,46,5541.930434782609,860.8,8712.4,6.766666412353516,10.0424853515625,37.29999923706055,811,17.043254852294922,8830
Toronto.102.SP,Canada,Toronto,Systematic_Points,43.8660566380014,-79.6289610599868,30.865716428823895,0.6482966622499355,0.2236842105263158,32,4708.052173913044,430.8,7663,6.775000095367432,9.995350952148437,37,813,16.998165130615234,8893
Toronto.103.SP,Canada,Toronto,Systematic_Points,43.8660566380014,-79.5789610599868,28.449960299482,0.5975566562930464,0.16721311475409836,35,4422.478260869565,216.4,8507.8,6.891666889190674,10.05138671875,37,828,17.207670211791992,8917
Toronto.104.SP,Canada,Toronto,Systematic_Points,43.8660566380014,-79.5289610599867,26.429770029706535,0.555125027919043,60.69736842105263,46,3123.695652173913,127.6,5457.8,7.229166507720947,10.20537841796875,37.400001525878906,851,16.99346160888672,8787
Toronto.105.SP,Canada,Toronto,Systematic_Points,43.8660566380014,-79.4789610599867,24.901606361766262,0.5230278171647793,18.029508196721313,50,4824.04347826087,355,8270.2,7.262499809265137,10.178500366210937,37.20000076293945,852,16.465538024902344,8802
Toronto.106.SP,Canada,Toronto,Systematic_Points,43.8660566380014,-79.4289610599867,23.95980042357025,0.5032463341194201,39.18421052631579,56,3710.3565217391306,400,5897,7.545833110809326,10.20248291015625,37.20000076293945,862,16.5572509765625,8690
Toronto.107.SP,Canada,Toronto,Systematic_Points,43.8660566380014,-79.3789610599868,23.674434975518345,0.497252581538944,55.55048859934853,42,2538.8347826086956,29.4,4505,7.699999809265137,10.201915893554688,37.19999694824219,860,17.251388549804688,8589
Toronto.108.SP,Canada,Toronto,Systematic_Points,43.8660566380014,-79.3289610599868,24.068870134809195,0.5055372101440162,38.64900662251656,46,3748.095652173913,182.8,6015.4,7.712500095367432,10.162098388671875,36.900001525878906,864,17.61074447631836,8678
Toronto.109.SP,Canada,Toronto,Systematic_Points,43.8660566380014,-79.2789610599867,25.111092050049844,0.5274278081002417,20.938110749185668,56,4695.747826086957,202.2,7761.6,7.7083330154418945,10.1316748046875,36.79999923706055,864,18.508134841918945,8681
Toronto.110.SP,Canada,Toronto,Systematic_Points,43.8660566380014,-79.2289610599867,26.72542152851739,0.5613348264283455,56.102310231023104,58,3225.4347826086955,145.2,5730.6,7.616666793823242,10.078900756835935,36.69999694824219,874,19.811786651611328,8899
Toronto.111.SP,Canada,Toronto,Systematic_Points,43.8660566380014,-79.1789610599867,28.8158656797721,0.6052420517475269,0,54,3740.695652173913,-57.4,8450,7.291666507720947,9.933982543945312,36,873,20.426109313964844,9220
Toronto.112.SP,Canada,Toronto,Systematic_Points,43.8660566380014,-79.1289610599868,31.287134394866953,0.6571480317435897,0,42,5186.591304347826,430,8403.2,7.441666603088379,9.843660888671875,35.70000076293945,874,20.1870174407959,9156
Toronto.113.SP,Canada,Toronto,Systematic_Points,43.8660566380014,-79.0789610599868,34.05642513641747,0.7153136002858539,38.74013157894737,50,3948.826086956522,382.2,6454.2,7.900000095367432,9.864652099609376,36,870,18.927974700927734,8760
Toronto.114.SP,Canada,Toronto,Systematic_Points,43.8660566380014,-79.0289610599867,37.05698304292793,0.778336653068838,45.5672131147541,54,2955.730434782609,-6.4,4803.8,7.891666412353516,9.90043212890625,36.29999923706055,888,17.98764991760254,8963
Toronto.115.SP,Canada,Toronto,Systematic_Points,43.8660566380014,-78.9789610599867,40.23710226175546,0.8451311718313276,1.444078947368421,58,3947.060869565217,191.8,7478.6,7.6875,9.64728271484375,35.400001525878906,866,17.34528350830078,8995
Toronto.116.SP,Canada,Toronto,Systematic_Points,43.8660566380014,-78.9289610599867,43.557470335926816,0.9148714464460568,27.353135313531354,60,3571.391304347826,211.6,6045.8,7.8125,9.574685668945312,35.20000076293945,868,16.61311149597168,8944
Toronto.117.SP,Canada,Toronto,Systematic_Points,43.8660566380014,-78.8789610599868,46.98836411082746,0.9869331783657173,57.18421052631579,60,2842.4608695652173,-35.6,5251.4,7.775000095367432,9.600035400390626,35.400001525878906,875,16.45295524597168,9025
Toronto.118.SP,Canada,Toronto,Systematic_Points,43.9160566380014,-79.8289610599868,46.29164014272066,0.9722993426640659,0,22,5234.469565217391,630.4,8376.8,6.299999713897705,10.122499389648436,37.599998474121094,826,16.697763442993164,9201
Toronto.119.SP,Canada,Toronto,Systematic_Points,43.9160566380014,-79.7789610599867,43.24527126823675,0.9083140864700543,0,32,5495.721739130435,383.2,8945.8,6.416666507720947,10.128388061523438,37.599998474121094,820,17.168731689453125,9119
Toronto.120.SP,Canada,Toronto,Systematic_Points,43.9160566380014,-79.7289610599867,40.37063764306129,0.8479359193638358,0,25,4857.495652173913,-518.8,7788.2,6.520833492279053,10.104779663085935,37.5,818,17.33661460876465,9021
Toronto.121.SP,Canada,Toronto,Systematic_Points,43.9160566380014,-79.6789610599867,37.70703813186813,0.7919902659830345,0,25,4173.286956521739,-100.6,7793.2,6.4375,10.088362426757811,37.30000305175781,826,17.841955184936523,9134
Toronto.122.SP,Canada,Toronto,Systematic_Points,43.9160566380014,-79.6289610599868,35.30227451321657,0.7414811442826869,0,35,4686.086956521739,-128.4,8216.4,6.516666412353516,10.082034912109377,37.20000076293945,825,17.87677764892578,9154
Toronto.123.SP,Canada,Toronto,Systematic_Points,43.9160566380014,-79.5789610599868,33.21261855242621,0.6975904739412082,6.596666666666667,22,4617.695652173913,195.4,7949.8,6.495833396911621,10.095958862304688,37,836,18.135438919067383,9315
Toronto.124.SP,Canada,Toronto,Systematic_Points,43.9160566380014,-79.5289610599867,31.50084304888069,0.6616367209146484,2.35,50,4873.095652173913,475.8,7974,6.491666793823242,10.135599365234375,37,857,18.352373123168945,9433
Toronto.125.SP,Canada,Toronto,Systematic_Points,43.9160566380014,-79.4789610599867,30.231206910107648,0.6349695650449143,21.87375415282392,38,4018.878260869565,-60.2,7898.8,6.516666889190674,10.185938110351564,37,873,18.484539031982425,9550
Toronto.126.SP,Canada,Toronto,Systematic_Points,43.9160566380014,-79.4289610599867,29.4609289575468,0.6187908177671231,16.523333333333333,50,4529.513043478261,328.6,7529,7.070833206176758,10.2476708984375,37.30000305175781,870,17.706092834472656,9058
Toronto.127.SP,Canada,Toronto,Systematic_Points,43.9160566380014,-79.3789610599868,29.229514552161593,0.6139302409211671,43.20265780730897,38,3737.973913043478,-39.4,7046.8,7.025000095367432,10.197582397460938,37.099998474121094,868,17.811307907104492,9157
Toronto.128.SP,Canada,Toronto,Systematic_Points,43.9160566380014,-79.3289610599868,29.549626629352268,0.6206538039937161,0.7549668874172185,38,4435.417391304348,128.6,8178.2,7.041666507720947,10.139276123046876,36.79999923706055,864,18.36006736755371,9168
Toronto.129.SP,Canada,Toronto,Systematic_Points,43.9160566380014,-79.2789610599867,30.40384954439805,0.638595712645622,11.830564784053156,42,4172.747826086957,-228.2,8362.6,7.150000095367432,10.129390258789062,36.79999923706055,869,19.029027938842773,9120
Toronto.130.SP,Canada,Toronto,Systematic_Points,43.9160566380014,-79.2289610599867,31.7491008035489,0.6668510717333052,1.08,46,4907.930434782609,-257.6,8603,7.262499809265137,10.132286987304688,36.79999923706055,876,19.768566131591797,9116
Toronto.131.SP,Canada,Toronto,Systematic_Points,43.9160566380014,-79.1789610599867,33.526324099043684,0.7041794756664842,0,47,4627.313043478261,-44,8742.8,7.0333333015441895,10.0161083984375,36.20000076293945,877,20.0250244140625,9395
Toronto.132.SP,Canada,Toronto,Systematic_Points,43.9160566380014,-79.1289610599868,35.67101122899253,0.7492260084797584,0.07357859531772576,30,4443.330434782609,-225,8336.8,6.920833110809326,9.936216430664064,35.900001525878906,887,19.785911560058594,9617
Toronto.133.SP,Canada,Toronto,Systematic_Points,43.9160566380014,-79.0789610599868,38.12119162927972,0.8006890541887195,0,43,6314.895652173913,1689.2,8772.6,7.208333492279053,9.838856811523437,35.79999923706055,880,18.98489570617676,9465
Toronto.134.SP,Canada,Toronto,Systematic_Points,43.9160566380014,-79.0289610599867,40.82189325693217,0.8574139921948569,0.840531561461794,46,5735.582608695652,612,7786.2,7.362500190734863,9.860645751953124,36,873,17.65199089050293,9226
Toronto.135.SP,Canada,Toronto,Systematic_Points,43.9160566380014,-78.9789610599867,43.72672086826857,0.9184263470897599,4.363333333333333,50,3873.765217391304,81,7190.8,7.508333206176758,9.821193237304689,36,872,17.473756790161133,9096
Toronto.136.SP,Canada,Toronto,Systematic_Points,43.9160566380014,-78.9289610599867,46.79767737952127,0.9829280365532398,16.727574750830566,46,4422.808695652174,55.4,7492.2,7.833333492279053,9.923624877929688,36.5,878,16.259592056274414,8815
Toronto.137.SP,Canada,Toronto,Systematic_Points,43.9660566380014,-79.7789610599867,47.16906148300598,0.9907285058945893,0,30,4575.365217391304,12.6,8050.4,6.058333396911621,10.216827392578123,37.79999923706055,844,18.144062042236328,9469
Toronto.138.SP,Canada,Toronto,Systematic_Points,43.9660566380014,-79.7289610599867,44.5506034164229,0.9357309934045831,0,22,4004.173913043478,-142,8118,6.233333587646484,10.167803955078124,37.5,828,17.884395599365234,9281
Toronto.139.SP,Canada,Toronto,Systematic_Points,43.9660566380014,-79.6789610599867,42.154033258201835,0.8853939653299129,0,22,4038.060869565217,-183.2,8600.6,6.2208333015441895,10.163983764648435,37.29999923706055,841,18.82129669189453,9383
Toronto.140.SP,Canada,Toronto,Systematic_Points,43.9660566380014,-79.6289610599868,40.019235406522355,0.8405551447240931,0,22,5543.686956521739,-353.2,9201.6,6.254166603088379,10.14834228515625,37.29999923706055,839,19.141382217407227,9380
Toronto.141.SP,Canada,Toronto,Systematic_Points,43.9660566380014,-79.5789610599868,38.190134544879015,0.8021371158973103,6.4462540716612375,26,5047.260869565217,-122.8,8830.8,6.0916666984558105,10.19471435546875,37.099998474121094,857,19.630290985107425,9654
Toronto.142.SP,Canada,Toronto,Systematic_Points,43.9660566380014,-79.5289610599867,36.712451487774345,0.771100188697084,0,35,5546.026086956522,1036.4,8507.4,6.254166603088379,10.233333740234375,37.19999694824219,857,19.92827796936035,9578
Toronto.143.SP,Canada,Toronto,Systematic_Points,43.9660566380014,-79.4789610599867,35.62993679444319,0.7483632901662682,8.656957928802589,42,5048.426086956521,714.6,8268.6,6.4375,10.266165771484374,37.20000076293945,871,19.50070571899414,9580
Toronto.144.SP,Canada,Toronto,Systematic_Points,43.9660566380014,-79.4289610599867,34.97929831110674,0.7346974237655622,0,42,5178.591304347826,-42,8042,6.537499904632568,10.2664306640625,37.29999923706055,881,18.50025749206543,9593
Toronto.145.SP,Canada,Toronto,Systematic_Points,43.9660566380014,-79.3789610599868,34.784779057700355,0.7306117845088967,0,46,5258.4000000000005,1228.8,8127.4,6.5291666984558105,10.190535888671874,37,877,18.76091766357422,9680
Toronto.146.SP,Canada,Toronto,Systematic_Points,43.9660566380014,-79.3289610599868,35.05397312994901,0.7362658770986057,0.8766666666666667,35,4494.147826086956,-97.4,7832.2,6.5958333015441895,10.1797802734375,36.900001525878906,875,18.526872634887695,9608
Toronto.147.SP,Canada,Toronto,Systematic_Points,43.9660566380014,-79.2789610599867,35.77641454622157,0.7514398763777296,24.045161290322586,34,4269.869565217391,14.2,7056.8,6.604166507720947,10.157430419921877,36.79999923706055,887,18.881088256835938,9764
Toronto.148.SP,Canada,Toronto,Systematic_Points,43.9660566380014,-79.2289610599867,36.925509504694325,0.7755752120309284,65.71523178807946,46,2789.304347826087,-162.8,4983,6.620833396911621,10.149998779296874,36.79999923706055,897,18.965219497680664,9813
Toronto.149.SP,Canada,Toronto,Systematic_Points,43.9660566380014,-79.1789610599867,38.46303738527339,0.8078691066305945,0,32,5074.226086956522,420,8715.6,6.616666793823242,10.09365966796875,36.5,888,19.22960662841797,9798
Toronto.150.SP,Canada,Toronto,Systematic_Points,43.9660566380014,-79.1289610599868,40.344612696600926,0.8473892971603825,3.880794701986755,22,4908.226086956522,204.4,7853.4,6.650000095367432,10.0202978515625,36.20000076293945,887,19.07737922668457,9799
Toronto.151.SP,Canada,Toronto,Systematic_Points,43.9660566380014,-79.0789610599868,42.52459034815671,0.8931770642625024,0,30,5237.860869565217,291,8249.2,6.833333492279053,9.946866455078125,36.099998474121094,878,18.583751678466797,9622
Toronto.152.SP,Canada,Toronto,Systematic_Points,43.9660566380014,-79.0289610599867,44.95958419391263,0.9443211349482724,0.25742574257425743,22,4529.721739130435,-35.6,7958,6.800000190734863,9.918096313476562,36.099998474121094,885,18.60817527770996,9703
Toronto.153.SP,Canada,Toronto,Systematic_Points,43.9660566380014,-78.9789610599867,47.610481784224184,1,11.748366013071896,43,4191.739130434783,69.8,7395.8,7.020833492279053,9.878867797851562,36.099998474121094,880,17.646440505981445,9510
Toronto.154.SP,Canada,Toronto,Systematic_Points,44.0160566380014,-79.6789610599867,46.83840660606285,0.9837835041942977,2.1033333333333335,25,4576.417391304348,163.4,8333.8,6.5,10.220233764648436,37.599998474121094,814,18.60300064086914,8971
Toronto.155.SP,Canada,Toronto,Systematic_Points,44.0160566380014,-79.6289610599868,44.928386660922754,0.9436658688845668,0,22,5339.321739130435,1024,8760.4,6.5333333015441895,10.183728637695312,37.5,811,18.70829963684082,8954
Toronto.156.SP,Canada,Toronto,Systematic_Points,44.0160566380014,-79.5789610599868,43.30850845417307,0.9096423062982618,0.45666666666666667,26,3950.7391304347825,-106.6,7130,6.2791666984558105,10.24283447265625,37.400001525878906,839,19.58942985534668,9369
Toronto.157.SP,Canada,Toronto,Systematic_Points,44.0160566380014,-79.5289610599867,42.012347177020565,0.8824180223049419,0,17,3781.939130434783,-135,8403,6.116666793823242,10.282296142578126,37.30000305175781,859,20.898046493530273,9653
Toronto.158.SP,Canada,Toronto,Systematic_Points,44.0160566380014,-79.4789610599867,41.07056367695844,0.8626370105451704,9.806666666666668,46,4758.739130434783,574.4,7616,6.620833396911621,10.32068603515625,37.5,858,19.080585479736328,9273
Toronto.159.SP,Canada,Toronto,Systematic_Points,44.0160566380014,-79.4289610599867,40.50788305218136,0.8508185914977177,3.2533333333333334,42,3910.582608695652,347,7375.4,6.599999904632568,10.331658935546876,37.70000076293945,876,18.707134246826172,9493
Toronto.160.SP,Canada,Toronto,Systematic_Points,44.0160566380014,-79.3789610599868,40.34017226002585,0.8472960312153917,6.304635761589404,38,6019.321739130435,1478.4,9037.2,6.299999713897705,10.2748583984375,37.29999923706055,892,19.18909454345703,9927
Toronto.161.SP,Canada,Toronto,Systematic_Points,44.0160566380014,-79.3289610599868,40.572329628628,0.8521722130959765,0,37,5644.617391304348,866.4,9125.6,6.1875,10.24615478515625,37.099998474121094,894,18.718530654907227,10016
Toronto.162.SP,Canada,Toronto,Systematic_Points,44.0160566380014,-79.2789610599867,41.19759559833804,0.8653051608477723,0,39,4366.55652173913,-682.6,8103.8,6.129166603088379,10.255496826171877,37.099998474121094,913,19.213848114013672,10225
Toronto.163.SP,Canada,Toronto,Systematic_Points,44.0160566380014,-79.2289610599867,42.19849919205801,0.8863279179426525,6.8566666666666665,35,3942.121739130435,-140.4,8135.2,6.25,10.256395263671877,37.20000076293945,910,19.13504409790039,10146
Toronto.164.SP,Canada,Toronto,Systematic_Points,44.0160566380014,-79.1789610599867,43.54914756843041,0.9146966368834457,0,30,5228.539130434782,663.6,8264,6.254166603088379,10.177681884765626,36.79999923706055,898,19.362897872924805,10040
Toronto.165.SP,Canada,Toronto,Systematic_Points,44.0160566380014,-79.1289610599868,45.21821093765165,0.9497532737136632,0,14,4884.426086956521,-467.2,8336.2,6.1541666984558105,10.106983642578124,36.599998474121094,905,19.21204948425293,10220
Toronto.166.SP,Canada,Toronto,Systematic_Points,44.0160566380014,-79.0789610599868,47.17190179902883,0.9907881632623874,0,14,6582.060869565217,2828.8,8972.4,6.199999809265137,10.059821166992188,36.5,901,18.77648162841797,10167
Toronto.167.SP,Canada,Toronto,Systematic_Points,44.0660566380014,-79.5289610599867,47.37092360665143,0.9949683731692013,2.900990099009901,25,4026.730434782609,-137.8,7792.4,6.487500190734863,10.312703857421877,37.69999694824219,846,19.837562561035156,9280
Toronto.168.SP,Canada,Toronto,Systematic_Points,44.0660566380014,-79.4789610599867,46.53841330406765,0.9774825114138677,33.627831715210355,54,3605.913043478261,165,6116.2,6.508333206176758,10.33394287109375,37.69999694824219,880,19.649240493774418,9619
Toronto.169.SP,Canada,Toronto,Systematic_Points,44.0660566380014,-79.4289610599867,46.043021180790134,0.9670774051281827,80.72937293729373,42,2230.295652173913,-83.6,4791,6.483333110809326,10.33476806640625,37.79999923706055,895,19.20968246459961,9784
Toronto.170.SP,Canada,Toronto,Systematic_Points,44.0660566380014,-79.3789610599868,45.895665153690494,0.9639823718166638,0,30,4992.547826086957,-86.2,8306.4,6.316666603088379,10.300911865234376,37.5,883,18.801034927368164,9846
Toronto.171.SP,Canada,Toronto,Systematic_Points,44.0660566380014,-79.3289610599868,46.099682853012204,0.9682675143247009,0,49,6033.921739130435,1863.6,8927.2,6.112500190734863,10.265213623046876,37.29999923706055,902,19.090286254882812,10181
Toronto.172.SP,Canada,Toronto,Systematic_Points,44.0660566380014,-79.2789610599867,46.65046441718051,0.9798360081421865,0,22,4958.191304347826,684.8,8029.6,6.049999713897705,10.293885498046874,37.29999923706055,910,19.24738311767578,10282
Toronto.173.SP,Canada,Toronto,Systematic_Points,44.0660566380014,-79.2289610599867,47.53595770353845,0.9984347127377646,0,24,6114.573913043479,1708.6,8617.8,6.070833206176758,10.288375244140624,37.29999923706055,906,19.304445266723633,10245
Athens.1.RT,USA,Athens,Random_Transect,33.9444299651847,-83.3292176967368,4.656508478390963,0.29725053213307967,29.624521072796934,42,4095.8086956521743,2211.8,6287.6,16.60416603088379,7.51369873046875,32.5,1268,15.744994163513184,8322
Athens.2.RT,USA,Athens,Random_Transect,33.9473212632257,-83.3295501055791,4.518046195186155,0.28841172349480737,10.347014925373134,42,4993.739130434783,2744.4,6900.8,16.60416603088379,7.51369873046875,32.5,1268,15.744994163513184,8322
Athens.3.RT,USA,Athens,Random_Transect,33.9468911283645,-83.344892402271,3.2221746434329535,0.20568911918251742,8.295019157088122,50,6653.582608695652,4203.4,8347.8,16.700000762939453,7.5088128662109375,32.5,1259,15.97422981262207,8230
Athens.4.RT,USA,Athens,Random_Transect,33.9433050235808,-83.3480254739683,3.1805781113539093,0.20303378389154442,5.684410646387833,50,6299.469565217391,4408,7692.8,16.700000762939453,7.5088128662109375,32.5,1259,15.97422981262207,8230
Athens.5.RT,USA,Athens,Random_Transect,33.9622616571539,-83.3934838299587,1.6353317883997451,0.10439221716695682,35.74809160305343,50,4778.495652173913,2954.8,6596.8,16.579166412353516,7.4916455078125,32.5,1275,15.658305168151855,8414
Athens.6.RT,USA,Athens,Random_Transect,33.9700920985868,-83.3772357454087,1.125244413178114,0.07183053615153029,17.553435114503817,60,5552.782608695652,3710.6,7359.6,16.70833396911621,7.523805541992187,32.60000228881836,1261,15.67323875427246,8302
Athens.7.RT,USA,Athens,Random_Transect,33.9623898604876,-83.3802677012383,0.47524940392738735,0.030337781809893626,18.11742424242424,60,4088.939130434783,2291.8,6327.2,16.649999618530273,7.510386962890625,32.5,1268,15.61249542236328,8346
Athens.8.RT,USA,Athens,Random_Transect,33.9625995504825,-83.3779327474923,0.33919763904533534,0.021652849806331812,35.603053435114504,60,4829.669565217391,3217.4,6456.6,16.649999618530273,7.510386962890625,32.5,1268,15.61249542236328,8346
Athens.9.RT,USA,Athens,Random_Transect,33.9635256291775,-83.3772138962277,0.40684477386492346,0.025971138265531407,35.577358490566034,60,4829.669565217391,3217.4,6456.6,16.649999618530273,7.510386962890625,32.5,1268,15.61249542236328,8346
Athens.10.RT,USA,Athens,Random_Transect,33.9593522134059,-83.3693314399806,0.620538527181721,0.03961238517439184,44.195402298850574,60,3865.269565217392,1930.8,6429.6,16.691667556762695,7.512832641601563,32.5,1259,15.816187858581545,8282
Athens.11.RT,USA,Athens,Random_Transect,33.9563206455211,-83.3663260123671,0.9829023080244876,0.06274405715160829,12.267175572519085,60,4868.947826086956,2436.4,7416,16.71666717529297,7.523729858398437,32.60000228881836,1258,15.727688789367676,8271
Athens.12.RT,USA,Athens,Random_Transect,33.9483020243189,-83.3629313697355,1.7728220225510158,0.11316897457096976,13.680608365019012,50,5704.321739130435,3891.4,7578,16.725000381469727,7.520895385742188,32.60000228881836,1259,15.785415649414062,8231
Athens.13.RT,USA,Athens,Random_Transect,33.9429968304987,-83.3599928994652,2.397171777185259,0.15302465134326157,7.659176029962547,50,6427.278260869565,4312.8,8102.8,16.725000381469727,7.520895385742188,32.60000228881836,1259,15.785415649414062,8231
Athens.14.RT,USA,Athens,Random_Transect,33.9423734318207,-83.3560579390869,2.687151167963226,0.17153562981916928,7.3893129770992365,50,6042.408695652174,3731.6,7493.6,16.712499618530273,7.5234521484375,32.60000228881836,1259,15.785415649414062,8236
Athens.15.RT,USA,Athens,Random_Transect,33.9490334059864,-83.3264828435807,4.735954289314964,0.3023219949431428,9.599236641221374,42,4900.269565217392,3139,6558.4,16.60416603088379,7.51369873046875,32.5,1268,15.744994163513184,8322
Athens.16.RT,USA,Athens,Random_Transect,33.9610744314883,-83.3192777902248,5.244045569419008,0.3347562542350517,3.272727272727273,42,6666.408695652174,4744,8183,16.491666793823242,7.518154907226562,32.5,1269,15.827702522277832,8339
Athens.17.RT,USA,Athens,Random_Transect,33.9589299351164,-83.2972822717221,7.276740885629184,0.46451436961524295,0.3169811320754717,38,6449.260869565217,4762.6,7732.2,16.337499618530273,7.522454833984375,32.400001525878906,1268,15.744994163513184,8405
Athens.18.RT,USA,Athens,Random_Transect,33.9523902881634,-83.2956034698816,7.479010604843052,0.47742635763153163,1.0488721804511278,42,6299.017391304347,4057,7811.4,16.433332443237305,7.528199462890625,32.599998474121094,1262,15.862424850463867,8332
Athens.19.RT,USA,Athens,Random_Transect,33.9644564129568,-83.2795482532387,8.928309949039688,0.5699431012994045,7.572519083969466,34,6704.304347826087,4361.4,8089.6,16.254167556762695,7.504800415039062,32.39999771118164,1271,15.824821472167969,8461
Athens.20.RT,USA,Athens,Random_Transect,33.9621875601479,-83.2671653476273,10.0621734174101,0.6423238391211958,0,34,7529.869565217391,5480.2,8987.2,16.245834350585938,7.496710205078125,32.39999771118164,1269,15.827702522277832,8452
Athens.21.RT,USA,Athens,Random_Transect,33.9462609040273,-83.2540236293455,11.377471357826034,0.7262865366050579,0,35,6062.939130434783,4196,7617.4,16.266666412353516,7.494492797851563,32.5,1262,15.958740234375,8425
Athens.22.RT,USA,Athens,Random_Transect,33.9272551551891,-83.235302810806,13.504463590884,0.8620641425201833,0.2923076923076923,22,6290.843478260869,4557.2,7987.4,16.254167556762695,7.479744262695313,32.5,1259,16.19590187072754,8414
Athens.23.RT,USA,Athens,Random_Transect,33.922646096797,-83.2264802251013,14.430462304486966,0.9211757304514354,0,18,6900.686956521739,5092.4,8441,16.241666793823242,7.468656616210938,32.39999771118164,1261,16.260128021240234,8421
Athens.24.RT,USA,Athens,Random_Transect,33.9123965237895,-83.2164765422267,15.665265407519051,1,0,32,7263.452173913043,5244.6,8708.4,16.254167556762695,7.457651977539062,32.39999771118164,1253,16.546907424926758,8365
Athens.25.RT,USA,Athens,Random_Transect,33.9166001033044,-83.2587669779648,11.859367782487164,0.7570486342858178,0.05243445692883895,32,7438.773913043478,5680.4,8735.8,16.379165649414062,7.47688720703125,32.5,1249,16.41486358642578,8301
