City,urban_environmental_variable,Distance,Sampling_Design,Distance_by_Sampling_Design,eta2_Predictor,eta2_Sampling_Design,eta2_Interaction,R2_adjusted
Temuco,SSP_1_2100,0,0,3e-5,0.22300127015495066,0.09190323820543968,0.11472130162768614,0.3172535470618397
Thessaloniki,SSP_1_2100,0,0,0,0.5467164183745208,0.3685941641717616,0.22438177067189027,0.6617071299004155
Tokyo,SSP_1_2100,0,0,0,0.6019158208320005,0.09563451469576399,0.13653001709410878,0.6273338813659206
Toluca,SSP_1_2100,0,3e-5,0.03754,0.363167112552183,0.23961366132941286,0.10208095627138324,0.45487683626562436
Toronto,SSP_1_2100,0,0.00327,0.00479,0.3674240368001039,0.008203282514970902,0.07740550727228643,0.3761240069141384
Trondheim,SSP_1_2100,0,0.00266,0.00211,0.3668294213695115,0.010248525330394985,0.09235837811367574,0.38138948218332547
Vancouver,SSP_1_2100,0,0,0,0.5414983337920977,0.08736639503015589,0.24349985301666607,0.5967307203241436
Victoria,SSP_1_2100,0,4e-5,4.1e-4,0.40483392285245173,0.03982537719608762,0.12213606332677913,0.4355360513006459
Warsaw,SSP_1_2100,0.00608,0,3e-5,0.31770216775758303,0.052150995254529174,0.11709932246050313,0.372859882409896
Washington,SSP_1_2100,2e-4,0.02089,0.05391,0.14855271054930713,0.013568871688753696,0.044111826198073,0.15631707134060113
Waterloo,SSP_1_2100,0.00171,0,0.0629,0.4560196469669733,0.33377171379732595,0.06283957144108006,0.5584584135086857
Winnipeg,SSP_1_2100,0,0,0,0.5111605061051657,0.06166388592285667,0.16481344248520433,0.5484828689477406
Wollongong,SSP_1_2100,0,5.2e-4,5.4e-4,0.3809638534458308,0.010985547078573275,0.11601116742160508,0.4030488296775979
Wuhan,SSP_1_2100,0.39701,7e-5,7.5e-4,0.2005657508003529,0.04590943298438176,0.10345629474171428,0.2608482584583166
Zurich,SSP_1_2100,0,1e-5,2e-5,0.3638054679325719,0.021494664649679123,0.1488655658107179,0.40840822702772206
Albuquerque,SSP_2_2030,2.9e-4,0.08484,0.30444,0.13354470913865982,0.025867168277246066,0.023823612566129117,0.13145945943526383
Almada,SSP_2_2030,0.00769,0.41795,0.4983,0.05264290855648731,0.03680934318397588,0.014688775958572035,0.05857531547044903
Amsterdam,SSP_2_2030,0,0.23618,0.18671,0.37724161968473746,0.0022133901892777944,0.030813140172479683,0.36225723316232505
Anchorage,SSP_2_2030,0,6e-5,0.00219,0.49004532890624825,0.09566725535009304,0.08694775298506277,0.5172235784433892
Antwerp,SSP_2_2030,0,0,0,0.5412578967075347,0.06551406663219896,0.22667251539757372,0.5884279027295948
Armidale,SSP_2_2030,0,3e-5,5e-5,0.30958885369320344,0.015602909089918644,0.13766234005684325,0.35583968529869414
Athens,SSP_2_2030,0.00188,0.0796,0.09515,0.15883429212386932,0.008037378708135116,0.06020849064415538,0.1525519863329784
Atlanta,SSP_2_2030,8e-5,0.00359,0.00763,0.1597089958209494,0.011400389344948575,0.06795316765042057,0.1828815385763618
Atlantic_City,SSP_2_2030,0,0.0011,0.00488,0.15126195229517275,0.023035136149513184,0.07716971855418675,0.18800920059590898
Baltimore,SSP_2_2030,0,5.4e-4,9.2e-4,0.24642846670966637,0.014118302247557312,0.10619962287560775,0.2823043116591619
Barrie,SSP_2_2030,0.0205,0.10505,0.56248,0.20825954497261778,0.09991918531391289,0.0223779817276595,0.22847335160273963
Baton_Rouge,SSP_2_2030,0,4e-5,4.1e-4,0.21495866887139845,0.035343065835322166,0.10143597496067065,0.26832807052850327
Beijing,SSP_2_2030,0.0456,0.0925,0.12864,0.31987028303766557,0.01028724832335519,0.062096425032370776,0.30212764839161454
Berlin,SSP_2_2030,8.1e-4,2.9e-4,0.04033,0.3511390998335315,0.12730280244701922,0.0629756709883533,0.3985337790598692
Bern,SSP_2_2030,0,0,0,0.5703279148400174,0.2096252490531974,0.2674645854899294,0.6464308603751806
Bogota,SSP_2_2030,4.2e-4,2.1e-4,0.00255,0.2634398600983454,0.054042341998907395,0.09109197862479593,0.30893033780612955
Boston,SSP_2_2030,0,1e-4,1.7e-4,0.2707041961069719,0.011197099858365532,0.11325427516943883,0.30992655112746925
Brantford,SSP_2_2030,0,0.00093000000000000005,0.04661,0.5732494375660121,0.142531227458503,0.0748235151480478,0.5874642212766038
Brighton,SSP_2_2030,0,0.83903,0.27094,0.5856882404711733,0.026207035600153816,0.026721039844412826,0.5751184909733312
Brussels,SSP_2_2030,0,0,3e-5,0.5888436867509341,0.05509792712733411,0.19419134303995247,0.610598594607525
Buenos_Aires,SSP_2_2030,0,7.2e-4,0.00251,0.44854823370843455,0.01720220442142152,0.07622780390511712,0.4570503113190171
Burlington,SSP_2_2030,0,0,0,0.2690131047543303,0.07642391138196383,0.15980894918581207,0.36948547233728646
Calgary,SSP_2_2030,0,0.00282,0.0059,0.29558233924075916,0.023419510758086275,0.07760880039461722,0.31568205363930846
Cambridge,SSP_2_2030,0,0.0018,0.00561,0.5460282488824628,0.02238185313823079,0.08077796339780385,0.5474576138669746
Canberra,SSP_2_2030,0,0.00355,0.01122,0.32408013166862737,0.02070686255548815,0.07107887167631127,0.3363462694118885
Cape_Town,SSP_2_2030,0.15616,0.34108,0.73527,0.1582288024036844,0.04533827423100861,0.01695876969472447,0.1262215123517102
Charlotte,SSP_2_2030,0.00124,0,5e-5,0.24911183977949125,0.04594062384268262,0.1378138689149801,0.3206353782481043
Charlottetown,SSP_2_2030,0,0,0,0.5090416773214016,0.06303475172610341,0.24984942290539286,0.5720679666830344
Chicago,SSP_2_2030,0,2e-5,1.6e-4,0.49311690434020106,0.03330013557353501,0.10801937146543276,0.5114743682509029
Christchurch,SSP_2_2030,0,0.0018600000000000001,0.00386,0.45734528559708104,0.024199577476988074,0.08252361553273807,0.46608390525767984
Cincinnati,SSP_2_2030,0,4e-5,1.8e-4,0.24902321547282597,0.026102389024597387,0.12312291330979988,0.30187522817803825
Cleveland,SSP_2_2030,0,2e-5,6e-5,0.24612687450514598,0.020764088822103517,0.12817659241317195,0.30206481039586974
Cologne,SSP_2_2030,0,2e-5,1.1e-4,0.361046234168739,0.053192120532898644,0.18601316364225656,0.4219212721879023
Curitiba,SSP_2_2030,0,0,1e-5,0.5205465491471836,0.1024976828306374,0.18641342608923564,0.5659746706782887
Denver,SSP_2_2030,1e-5,0.00107,9.9e-4,0.18761108124505546,0.00925949113662207,0.09599017994651755,0.22502455484553907
Detroit,SSP_2_2030,0,0.00194,0.00534,0.1959506695672176,0.017182917272313764,0.08141677242757134,0.22435657230496386
Edmonton,SSP_2_2030,0,0.02393,0.09942,0.380078494343959,0.04450638105640153,0.03546412472760321,0.3866843299032049
Fairbanks,SSP_2_2030,0,0.00853,0.10124,0.47511928566953693,0.06620627208421893,0.04077406876187902,0.4813342720246847
Fergus,SSP_2_2030,0,0.00203,0.00292,0.4235288531067575,0.025192386617950382,0.17546580423199307,0.44397755931942984
Frankfurt,SSP_2_2030,0,0.01459,0.00643,0.3590933130409085,0.00253381430736898,0.0769960152014013,0.36476693140326344
Fredericton,SSP_2_2030,0,0.00406,0.00618,0.4500890235592022,0.020770151237259515,0.07950394962426138,0.45641301088611463
Freehold,SSP_2_2030,0,9e-5,3.5e-4,0.2393059045415277,0.030664514468483794,0.09668191041131881,0.28527662698779777
Ghent,SSP_2_2030,0,0,0,0.7455347580511117,0.15962874865882778,0.19440972440699242,0.7606043111472861
Glasgow,SSP_2_2030,0,1e-5,1e-4,0.4160780231026513,0.043534237292984015,0.13278065791587165,0.45201653135768705
Guelph,SSP_2_2030,1.8e-4,0.06018,0.10927,0.5299117426432802,0.03320640911276235,0.08004946140827432,0.5120468400865056
Halifax,SSP_2_2030,0,0,1.6e-4,0.32391151239779625,0.1372765723511707,0.12837187873205685,0.41307848580185846
Halle,SSP_2_2030,0,0,0,0.5917150555544702,0.02850223301641954,0.24484066619938644,0.6264564496416514
Helsinki,SSP_2_2030,1e-5,0.05344,0.34993,0.22476641535859374,0.048147385938878566,0.02216465931449953,0.23125164870096926
Hempstead,SSP_2_2030,0,0,0,0.3180573279209972,0.008507911409706382,0.23480247103251764,0.4122356481412526
Hiroshima,SSP_2_2030,0,1e-5,1.2e-4,0.37240752552081713,0.03810205131508279,0.11477112805731375,0.409312976143406
Houston,SSP_2_2030,1e-5,0.01437,0.01636,0.14425348670499089,0.007477856729943527,0.06092082297657032,0.15957799159712138
Indianapolis,SSP_2_2030,9e-5,0.15638,0.13841,0.16676995661013658,0.001208754693170553,0.02818689146163129,0.15759983999748306
Jacksonville,SSP_2_2030,0,0,0,0.21812176329582486,0.08862921569273996,0.1867442277325019,0.34741830380754424
Kalamazoo,SSP_2_2030,2e-5,0,1.1e-4,0.4024043912769088,0.10394904258663724,0.13148020056348025,0.4603687114701094
Kunming,SSP_2_2030,5e-5,0.05497,0.10334,0.20483475069579188,0.010069273356978915,0.03206808886895469,0.2028325871816965
Kyoto,SSP_2_2030,0,0,0,0.5514382550137974,0.05995737989032828,0.20561836836480293,0.5915217222193854
Lake_Charles,SSP_2_2030,0,0,0,0.46434228887765494,0.04816067596993646,0.2772751195476237,0.5448737255529958
Landshut,SSP_2_2030,0,0,2e-5,0.40291302803306134,0.054434196309104475,0.12412569374316201,0.44643131270594094
Lansing,SSP_2_2030,0,1e-5,4e-5,0.28568619996960487,0.029138220312550582,0.1408088373747688,0.34350021076993975
Lanzhou,SSP_2_2030,0,3e-5,3.7e-4,0.3188518040566146,0.044542591501661497,0.11488079019926667,0.36354265790391294
Latacunga,SSP_2_2030,2e-5,0.02613,0.02938,0.22183470286928356,0.004943188671441771,0.05838466134104597,0.2256332680731934
Leuven,SSP_2_2030,0,0.04662,0.06135,0.4922939654723398,0.012951947587901556,0.059228872709448904,0.4826605938501134
Linkoping,SSP_2_2030,0,3.5e-4,0.00479,0.4456582320833905,0.07942450548995197,0.07428774591241374,0.47123404760590326
Lisbon,SSP_2_2030,0,0,2e-5,0.4754785045419863,0.03811498231323742,0.12225848397751427,0.5027184926067614
Little_Rock,SSP_2_2030,0,5.3e-4,4.4e-4,0.39853698362977524,0.013374814427432864,0.1288888025569983,0.42227395108584653
London,SSP_2_2030,0,0,1.5e-4,0.5516342357053363,0.1178222525063873,0.125976562551627,0.5826711926799489
Los_Angeles,SSP_2_2030,9e-5,0.01801,0.0534,0.16936376369928152,0.01725192008466833,0.04781451786841776,0.17834464788528048
Louisville,SSP_2_2030,0,0.05298,0.07695,0.1825088895603695,0.013314449618245445,0.03891419502824401,0.18519728015992354
Madison,SSP_2_2030,7.6e-4,0.44993,0.45924,0.18646750002096601,0.0017322443532236437,0.01329600829125196,0.16726554159430607
Manchester,SSP_2_2030,0,0.0032,0.00243,0.35440550990011194,0.0036624559239057377,0.09114542515720367,0.3667779035566061
Medellin,SSP_2_2030,0,0,0,0.4172879342884043,0.3249433703206761,0.1965595164144967,0.5712820135674479
Melbourne,SSP_2_2030,2.5e-4,2e-5,1.9e-4,0.38583942113360964,0.060633760316287075,0.15395809434782548,0.4349561434464221
Memphis,SSP_2_2030,0,0.00292,0.00374,0.2476084667200537,0.008499614192479922,0.06928029030739709,0.2653286222664537
Mexico_City,SSP_2_2030,0.0295,0,0.00304,0.43313441297397376,0.2201414896679552,0.10981580342700814,0.5120029629044308
Minneapolis,SSP_2_2030,0.03214,1.5e-4,0.00093000000000000005,0.1438129948693256,0.025626046377260205,0.09440732403096767,0.1972202545686016
Moncton,SSP_2_2030,0,1.9e-4,0.00178,0.5078923747947804,0.04633756375477219,0.09631159339804696,0.5211788241037497
Montreal,SSP_2_2030,0,0,0,0.46861695641216533,0.06912529171864157,0.141394113197966,0.5109275503122368
Morelia,SSP_2_2030,0,0.15454,0.0547,0.4780612139685257,0.0018799480314068166,0.049334293443437816,0.46861929096941723
Muenster,SSP_2_2030,0,2.7e-4,1.3e-4,0.5478584471322403,0.010026691216107834,0.12362224276268445,0.5576758513854926
Munich,SSP_2_2030,0,0,0,0.39705112731850195,0.04459814871149372,0.15427280666576254,0.45091494110739816
New_Haven,SSP_2_2030,0,0.00421,0.00903,0.21522218508646082,0.013480045160383912,0.07080012833268295,0.23423343048109369
New_York,SSP_2_2030,0,0,0,0.4551614824898567,0.10110900096991024,0.16966680728395298,0.5176879839214573
Newcastle,SSP_2_2030,0.84097,0.95579,0.40473,0.05518960658219355,0.08270652545237431,0.0184615362747069,0.1049473477481756
Norfolk,SSP_2_2030,2e-5,0.00134,0.00466,0.183032129509066,0.017692390325447567,0.07638547644148108,0.2127246012677929
North_Bay,SSP_2_2030,0,5.5e-4,3.6e-4,0.342873223015507,0.007272524034951536,0.10923290233445596,0.3679202346119519
Orangeville,SSP_2_2030,9.4e-4,0.25326,0.28304,0.2805122138243937,0.008748395583370741,0.03357062541462425,0.25838329842276675
Ottawa,SSP_2_2030,0,0,0,0.5772732489571077,0.30655023122563024,0.17687406207115738,0.6538152173037601
Palmerston_North,SSP_2_2030,0,0.13914,0.21334,0.430866740498268,0.01014010328322221,0.029576234854081285,0.417626053830658
Paris,SSP_2_2030,0,1.4e-4,9e-5,0.5159767890590838,0.009010721038660222,0.10428550361364408,0.527149351254481
Philadelphia,SSP_2_2030,2e-5,0.01267,0.01479,0.1839282854645435,0.006885257294401844,0.06868248254528395,0.19788024983258512
Pittsburgh,SSP_2_2030,2.3e-4,0.00964,0.01633,0.16289057412919963,0.009162821953974,0.06602663937470148,0.1787815095723757
Portland_ME,SSP_2_2030,0,6.3e-4,0.00169,0.18396499282116133,0.027011548045815903,0.10091978673607588,0.23153672014310467
Portland_OR,SSP_2_2030,8e-5,0.01052,0.01448,0.18555091077271438,0.0071467145954429954,0.06943181327418406,0.1998184286594339
Providence,SSP_2_2030,0,0.00167,0.0014,0.32517971089924536,0.009241548225930337,0.09347126858429376,0.34498184908730223
Punta_Arenas,SSP_2_2030,0,0,1e-5,0.36191609963291826,0.05438020427549048,0.15704584874552008,0.42255685632965
Quebec_City,SSP_2_2030,0,0,0,0.42264656764803155,0.3069289819757998,0.21002847134476627,0.5714239765071176
Quito,SSP_2_2030,0,2e-5,0.0017,0.4335516872575189,0.07044198380548736,0.09338403309601644,0.46226150933402044
Raleigh,SSP_2_2030,0,5e-5,1.4e-4,0.3386675430548474,0.021234102807930297,0.1278062660832273,0.37691927865751007
Rancagua,SSP_2_2030,0,0,0,0.6958624748860683,0.04914262656798736,0.32184896396346635,0.7252564234706166
Reading,SSP_2_2030,0,0,0,0.4470675969431745,0.05102562659538607,0.16965456478971871,0.49607727605027163
Rennes,SSP_2_2030,0,0,0,0.562454887155843,0.0775304476276097,0.2374029092211201,0.6102437073381208
Reutlingen,SSP_2_2030,0,3.6e-4,3.1e-4,0.3957400555098481,0.009206817172886645,0.11546873479407427,0.41716020732269754
Rochester,SSP_2_2030,0,0.00879,0.01274,0.20652198645311215,0.010654937090490256,0.0726297281164133,0.22263183970920364
Rockford,SSP_2_2030,0,0.00293,0.01135,0.3206581844491433,0.03596303499139767,0.07002965568283923,0.3398719346478162
Sacramento,SSP_2_2030,0,1.4e-4,3.9e-4,0.2332656654571186,0.025225086324466052,0.10828223491911251,0.2807473548818148
Salem,SSP_2_2030,0,1e-5,2e-5,0.3611126276873146,0.02328258900956178,0.14807274578362106,0.4062704853563962
Santa_Maria,SSP_2_2030,0,1e-5,0.00176,0.4249413820918984,0.3957706720221311,0.234130449464361,0.5832807515947036
Santiago,SSP_2_2030,0,0,2e-5,0.4127884167344681,0.028068646968541743,0.13623335955829055,0.44846048596998445
Sapporo,SSP_2_2030,0,1e-4,0.00128,0.5278935508538122,0.04138472556834191,0.0918004671416719,0.5390130884343987
Seattle,SSP_2_2030,1.4e-4,0.02426,0.02324,0.14764058509858458,0.0035158921936599592,0.056837926703446326,0.15666509861213573
Shanghai,SSP_2_2030,0,0,0,0.47094621904630024,0.06534654361225889,0.17299875189825797,0.5180616486107821
Sioux_Falls,SSP_2_2030,0,0,1e-5,0.4900027005491055,0.09501971137733879,0.1721311977350882,0.5385098146227951
St_Louis,SSP_2_2030,3e-5,0.00926,0.0115,0.2198088174677956,0.007044959027694767,0.07357387952218916,0.23361087911257017
Stockholm,SSP_2_2030,0,0,6e-5,0.29108298097589913,0.06171440758823104,0.12465509242554491,0.3560443827158716
Stuttgart,SSP_2_2030,0,0,0,0.3749406864280901,0.022573223385331877,0.13700397643419546,0.41772737696786255
Sudbury,SSP_2_2030,1e-4,0.02382,0.05651,0.3711064747447494,0.031981007313669735,0.10011120556686766,0.36657977589635393
Sydney,SSP_2_2030,0.07041,0.75603,0.3907,0.01672886970686636,0.032154839168661506,0.020309995505584634,0.021496864839549157
Tacoma,SSP_2_2030,0,0,0,0.494970287479867,0.05218436891129943,0.25824160133714485,0.5605659977650674
Talca,SSP_2_2030,0,0,0,0.3671085035509267,0.08637375495971877,0.23789681701227658,0.47333133612235334
Tampa,SSP_2_2030,5.2e-4,0.06794,0.14348,0.20957354687734758,0.03984689953866773,0.1017903776243916,0.1971640299417211
Tehran,SSP_2_2030,0,0.00357,0.00472,0.48804622273068776,0.014788191948093929,0.08047789934892181,0.4914691164291751
Temuco,SSP_2_2030,0,0,3e-5,0.22469106519581974,0.09350646653351082,0.11560689106952156,0.31989000046321703
Thessaloniki,SSP_2_2030,0,0,0,0.5345856576998559,0.40248296423950214,0.23325612328728268,0.6668193450231173
Tokyo,SSP_2_2030,0,0,0,0.6028556475729582,0.0951105737976378,0.13648409283806295,0.6280364032028447
Toluca,SSP_2_2030,0,3e-5,0.03856,0.3630204910932042,0.24056708417507877,0.10140308191443013,0.4549993752030387
Toronto,SSP_2_2030,0,0.00323,0.00473,0.36699197417082435,0.008215829197212584,0.07756983420376085,0.3757982293799811
Trondheim,SSP_2_2030,0,0.0026,0.00206,0.3706575994162712,0.01028605539629793,0.09268817847614731,0.38504175944954433
Vancouver,SSP_2_2030,0,0,0,0.5413650402628454,0.08628742794476409,0.24270707682411227,0.5962161532706195
Victoria,SSP_2_2030,0,4e-5,3.9e-4,0.40462679733341245,0.039792923393104175,0.12269016528984449,0.4355663035982622
Warsaw,SSP_2_2030,0.00609,0,3e-5,0.31727494853965355,0.05185578210751524,0.11674787320919194,0.3722157658529349
Washington,SSP_2_2030,2.1e-4,0.02092,0.05374,0.14809326126268518,0.013505363868213268,0.044149841009134716,0.15586773031636403
Waterloo,SSP_2_2030,0.00166,0,0.06265,0.45707696551217786,0.334014949829282,0.06291413987545219,0.5592301317059738
Winnipeg,SSP_2_2030,0,0,0,0.5119819435171966,0.062465603874697115,0.16522905826481948,0.5494490173644936
Wollongong,SSP_2_2030,0,6.6e-4,6.6e-4,0.38087572696551003,0.01074039669624525,0.11328901857370821,0.4017032155068473
Wuhan,SSP_2_2030,0.39701,7e-5,7.5e-4,0.2005638353296314,0.04590850516025804,0.10345477519738397,0.26084517155929254
Zurich,SSP_2_2030,0,1e-5,2e-5,0.35945406814357556,0.02200491276151184,0.14807073082660363,0.4046243596617206
Albuquerque,SSP_2_2100,2.9e-4,0.08521,0.30406,0.13304881617084163,0.02569544864596852,0.02384316196801192,0.13086764833211684
Almada,SSP_2_2100,0.00573,0.42595,0.45704,0.05752366444564862,0.0347685418065339,0.0160847878753134,0.0625588903012253
Amsterdam,SSP_2_2100,0,0.22324,0.16736,0.3689131027074743,0.0017491783358084356,0.03243590178843682,0.354411869068722
Anchorage,SSP_2_2100,0,6e-5,0.00227,0.48994578568986324,0.09663153541099836,0.086535458333061685,0.517291298979697
Antwerp,SSP_2_2100,0,0,0,0.541983206248286,0.06591973263011204,0.22697437532990408,0.5891422665587729
Armidale,SSP_2_2100,0,3e-5,5e-5,0.3095914773080314,0.015603288077683344,0.13766250003091599,0.35584210909911596
Athens,SSP_2_2100,0.0018600000000000001,0.07958,0.09497,0.1592153517599286,0.008018703200535897,0.06024888580612766,0.15293189804508944
Atlanta,SSP_2_2100,8e-5,0.00358,0.00762,0.15976721752333145,0.011405449021592762,0.06797590813563023,0.18295450340493358
Atlantic_City,SSP_2_2100,0,0.00115,0.00503,0.1540642779601481,0.02277394631188186,0.07679305062216484,0.1900176674154168
Baltimore,SSP_2_2100,0,5.4e-4,9.2e-4,0.24639777395747764,0.01413495449200475,0.10621212535913135,0.28229386001849366
Barrie,SSP_2_2100,0.02601,0.10261,0.55227,0.19467286619784718,0.099720577669175,0.022919063985331705,0.21670527083378033
Baton_Rouge,SSP_2_2100,0,5e-5,4.1e-4,0.21530954421191367,0.034459152894580194,0.10157521158621574,0.2682216790920199
Beijing,SSP_2_2100,0.0456,0.0925,0.12864,0.3198703114467283,0.010287246933430482,0.06209642268946752,0.3021276742565694
Berlin,SSP_2_2100,8.2e-4,2.9e-4,0.0401,0.3509996300896484,0.12705739811456085,0.06306840386206194,0.39834593432442855
Bern,SSP_2_2100,0,0,0,0.5709921885174482,0.20908126088870566,0.2677848962662985,0.6468285629738197
Bogota,SSP_2_2100,4.2e-4,2e-4,0.00248,0.26392700620195947,0.0536092929927272,0.09143650210200295,0.3093096457663804
Boston,SSP_2_2100,0,1e-4,1.7e-4,0.27106741631904613,0.011178984665815666,0.11338811081268635,0.3103078578094912
Brantford,SSP_2_2100,0,8.3e-4,0.0438,0.5736200872197597,0.14404412508026834,0.07607430401601668,0.5883480385252173
Brighton,SSP_2_2100,0,0.83601,0.26938,0.5853709811000312,0.026023539892431887,0.026815493985350644,0.5747841463595333
Brussels,SSP_2_2100,0,0,3e-5,0.5885844722826377,0.05474890939196591,0.1937428152569718,0.6102256487576558
Buenos_Aires,SSP_2_2100,0,7.4e-4,0.00259,0.4465194884492606,0.017211111592028167,0.07586739325185667,0.4550395984697915
Burlington,SSP_2_2100,0,0,0,0.26861273178493,0.07682673842816704,0.16014862645768232,0.3695642161312226
Calgary,SSP_2_2100,0,0.00309,0.00592,0.29447995409383265,0.021886098476931293,0.07757987305412016,0.3139497952347483
Cambridge,SSP_2_2100,0,0.00167,0.0054,0.5469398192626259,0.02304575300256559,0.0812702229121298,0.548571782162626
Canberra,SSP_2_2100,0,0.00326,0.01032,0.32263181453654005,0.02062964829326028,0.07218774776519,0.33552164559857844
Cape_Town,SSP_2_2100,0.17055,0.33821,0.74486,0.15299723776364105,0.04626698243202301,0.0164280447008392,0.12140569616081753
Charlotte,SSP_2_2100,0.00123,0,5e-5,0.24911620654787353,0.045995756823272574,0.137792734924203,0.32065297762997813
Charlottetown,SSP_2_2100,0,0,0,0.5114590755460113,0.06422070165668589,0.25155195703579,0.5745925892512331
Chicago,SSP_2_2100,0,1e-5,1.3e-4,0.49041748933336066,0.03569583583350195,0.11003801313325211,0.5102460962424893
Christchurch,SSP_2_2100,0,0.00182,0.00377,0.4594265218564923,0.024207721882324215,0.08280806431782115,0.4681058583564379
Cincinnati,SSP_2_2100,0,4e-5,1.8e-4,0.24925887848778572,0.026132514006366365,0.12319721507762325,0.30212964121253294
Cleveland,SSP_2_2100,0,2e-5,8e-5,0.239536954968288,0.02005684597750191,0.12420746920342235,0.293829960610942
Cologne,SSP_2_2100,0,2e-5,1.2e-4,0.3671765916756731,0.054300493153520195,0.18461895782409007,0.42635548070125895
Curitiba,SSP_2_2100,0,0,1e-5,0.5206347958312898,0.10253847193650721,0.1864967467643442,0.566074796898957
Denver,SSP_2_2100,1e-5,0.00106,9.8e-4,0.18760505267653158,0.009271837625592805,0.09606770315637742,0.2250811358088628
Detroit,SSP_2_2100,0,0.00207,0.00562,0.19698704301389236,0.01696650916206546,0.08075389763990748,0.2246989677364839
Edmonton,SSP_2_2100,0,0.02366,0.09933,0.37930719352531017,0.04477554625509305,0.03547582290856551,0.38607018905993906
Fairbanks,SSP_2_2100,0,0.00847,0.10086,0.4751148744354307,0.06619601198099673,0.040827970507942075,0.48134218749659996
Fergus,SSP_2_2100,0,0.00199,0.00288,0.4234609235464837,0.025347635226415085,0.17580673632886937,0.44410733902500976
Frankfurt,SSP_2_2100,0,0.01462,0.00647,0.3593443266979694,0.0025305548741295213,0.0769137769730075,0.3649642544481446
Fredericton,SSP_2_2100,0,0.00426,0.00651,0.44921652095321585,0.02085897783229502,0.0788077159269978,0.45539250992626956
Freehold,SSP_2_2100,0,1.1e-4,4.1e-4,0.23659703511709193,0.03028096806565846,0.09507441456091699,0.28179780754486816
Ghent,SSP_2_2100,0,0,0,0.7456605902459964,0.15961140585079422,0.1944211619265194,0.7607106096529547
Glasgow,SSP_2_2100,0,1e-5,1e-4,0.41598201129712503,0.04363396123879055,0.13282025565702882,0.4519821600371414
Guelph,SSP_2_2100,1.9e-4,0.05972,0.10881,0.5296151368098622,0.03327284671947703,0.08017291798683815,0.5118027255721194
Halifax,SSP_2_2100,0,0,1.5e-4,0.3237976444885702,0.13293841707313686,0.12888803902581497,0.41130839007389397
Halle,SSP_2_2100,0,0,0,0.5908767176778049,0.028266894745564826,0.24602283718817353,0.6260305766528942
Helsinki,SSP_2_2100,1e-5,0.0535,0.34646,0.22651005948433942,0.04769421650189782,0.022330886046309634,0.23270485623392634
Hempstead,SSP_2_2100,0,0,0,0.3190741084237768,0.008588801928105742,0.23502479448840735,0.4131090761811652
Hiroshima,SSP_2_2100,0,1e-5,9e-5,0.37363946775820023,0.03866716606454505,0.11807720098695423,0.4119750506414306
Houston,SSP_2_2100,1e-5,0.01436,0.01635,0.14425436385461707,0.007480604476227345,0.06092498308086554,0.15958388646951982
Indianapolis,SSP_2_2100,9e-5,0.15638,0.1384,0.1667400282322931,0.001208489531734279,0.02818761784774406,0.1575706699663495
Jacksonville,SSP_2_2100,0,0,0,0.2185325423074537,0.08883067382843583,0.18696705607901828,0.34792665184724747
Kalamazoo,SSP_2_2100,2e-5,0,1e-4,0.4030020841934128,0.10349857145734025,0.132259968737753,0.4609656398175961
Kunming,SSP_2_2100,5e-5,0.05497,0.10334,0.2048347381395808,0.010069270550378944,0.03206809386944037,0.20283257652847753
Kyoto,SSP_2_2100,0,0,0,0.5620483390339895,0.06539659046697989,0.22113772474488164,0.6047311359407056
Lake_Charles,SSP_2_2100,0,0,0,0.4642357266255776,0.04789143581333437,0.2772968444749594,0.5447497175302386
Landshut,SSP_2_2100,0,0,2e-5,0.39702207422952585,0.04960939842880197,0.12106046243159187,0.43873053927951733
Lansing,SSP_2_2100,0,1e-5,4e-5,0.28567669755446123,0.029157895582735016,0.14085926919712255,0.3435292778380612
Lanzhou,SSP_2_2100,0,3e-5,3.7e-4,0.3188518142038501,0.04454258287295212,0.11488076455505374,0.36354265004197006
Latacunga,SSP_2_2100,2e-5,0.02573,0.02895,0.22226577687658805,0.004965133423334573,0.05858871785189609,0.22618535690561015
Leuven,SSP_2_2100,0,0.04733,0.06261,0.4920208594125031,0.013049161827711571,0.05887246598830884,0.48231600748747405
Linkoping,SSP_2_2100,0,3.1e-4,0.0042,0.4501781013712505,0.07657547281357488,0.07584194261243134,0.4747777139134205
Lisbon,SSP_2_2100,0,0,2e-5,0.47475101688551175,0.03919757127235872,0.1213005363119352,0.5020711456810019
Little_Rock,SSP_2_2100,0,5.2e-4,4.3e-4,0.3981735424721021,0.013423081134386452,0.12917767211393993,0.42209220846892437
London,SSP_2_2100,0,0,1.5e-4,0.5506598596775826,0.11737733749564123,0.12583602572817298,0.5817386637096658
Los_Angeles,SSP_2_2100,9e-5,0.018,0.05341,0.16933584973971036,0.017264676615112644,0.047812680296550544,0.17832573250767247
Louisville,SSP_2_2100,0,0.05073,0.07451,0.18470698256982643,0.013534816018605096,0.03931917401666004,0.1877176300949006
Madison,SSP_2_2100,7.5e-4,0.44743,0.45961,0.18705098740970444,0.0018000553462818856,0.013285343846810935,0.16789365845716342
Manchester,SSP_2_2100,0,0.00323,0.00245,0.35450701614749464,0.0036466972713113653,0.09104553989676838,0.36681881316185805
